score,tokens,neg_scores,neu_scores,pos_scores,compound_scores,NOUN,PRON,VERB,ADJ,ADV
4.0,hahha nope theyr place look better dark though,0.0,0.707,0.293,0.4404,0.0,0.0,0.0,0.0,0.0
4.0,new gallow cd,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,tell pleas anyon realli care jon kate stupid find someth newsworthi,0.218,0.577,0.205,-0.0516,0.0,0.0,0.0,0.0,0.0
4.0,night art show photo check sarabil1deviantartcom,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,watchin dhe game w boyss,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,ate firehous breweri lot clfc memori,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,hehe week went fast,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,funni show lie datelin subtitl tonight vision someth,0.0,0.778,0.222,0.25,0.0,0.0,0.0,0.0,0.0
4.0,regist vote ill spread around,0.412,0.588,0.0,-0.4215,0.0,0.0,0.0,0.0,0.0
4.0,miss need talk la weekend cant wait see,0.186,0.814,0.0,-0.1531,0.0,0.0,0.0,0.0,0.0
4.0,realli realli want sit read book nightor watch movi,0.0,0.86,0.14,0.0772,0.0,0.0,0.0,0.0,0.0
4.0,let stop someon might say,0.355,0.645,0.0,-0.296,0.0,0.0,0.0,0.0,0.0
4.0,iron,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,sleep taken roli,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,today quit product day must say,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,went one page,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,love austin much dad make chicken ha,0.0,0.431,0.569,0.765,0.0,0.0,0.0,0.0,0.0
4.0,way went 3d miss opportun talk wyou guy pretti good though,0.119,0.667,0.215,0.3182,0.0,0.0,0.0,0.0,0.0
4.0,back gig belfast ireland love peopl great drink amaz music,0.0,0.491,0.509,0.8519,0.0,0.0,0.0,0.0,0.0
4.0,camden showi cant wait see store us blockhead,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,ha today fun,0.0,0.149,0.851,0.6908,0.0,0.0,0.0,0.0,0.0
4.0,hello post new mix song earlier today invit listen,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,past 17 month way friendaversari,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,nighttt buy mimkin pubic wig pube never start grow lol anyway sleep nowww xxx,0.152,0.848,0.0,-0.3252,0.0,0.0,0.0,0.0,0.0
4.0,watch sens sensibl earlier im watch pride prejudic jane austen daydef,0.0,0.806,0.194,0.34,0.0,0.0,0.0,0.0,0.0
4.0,gurl like though go clubbin,0.0,0.615,0.385,0.3612,0.0,0.0,0.0,0.0,0.0
4.0,love peopl obnoxi yell lol laugh also love mock lolll,0.124,0.221,0.655,0.9186,0.0,0.0,0.0,0.0,0.0
4.0,5 year use mac figur move item instead copi one drive anoth cmd drag,0.128,0.872,0.0,-0.2263,0.0,0.0,0.0,0.0,0.0
4.0,see drag hell tonight hope good,0.455,0.14,0.406,-0.1779,0.0,0.0,0.0,0.0,0.0
4.0,top gear,0.0,0.357,0.643,0.2023,0.0,0.0,0.0,0.0,0.0
4.0,welcom back betti,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,mebeheyi dont blame himwer sporat funni hell,0.395,0.43,0.175,-0.552,0.0,0.0,0.0,0.0,0.0
4.0,meliss know noth hahaha realli know joe togeth cant accept,0.158,0.58,0.261,0.3434,0.0,0.0,0.0,0.0,0.0
4.0,reiki energi work promot relax heal send distanc need help,0.0,0.588,0.412,0.6808,0.0,0.0,0.0,0.0,0.0
4.0,fc twitter ï¿½ï¿½ hahaha,0.0,0.455,0.545,0.5574,0.0,0.0,0.0,0.0,0.0
4.0,well restrain order beauti song kati never sound better unfortun interview truli 3 thumb,0.146,0.727,0.127,-0.0788,0.0,0.0,0.0,0.0,0.0
4.0,im wonder soo what how summer far,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,think die hair tomorrow gasp love haley follow,0.277,0.426,0.298,0.0772,0.0,0.0,0.0,0.0,0.0
4.0,bought tix see tomorrow 3d glass well take sequel prior photo,0.0,0.826,0.174,0.2732,0.0,0.0,0.0,0.0,0.0
4.0,movi ate hot wing though gonna go finish watchin game go denver,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,tj school ht church crazi school day greek festiv work tonight im beat,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,random life,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,right back atcha shirley,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,day finish shop hehe,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,let go lake show,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,thank turn great,0.0,0.132,0.868,0.765,0.0,0.0,0.0,0.0,0.0
4.0,rehears finish rehears dinner finish go back mom sleep,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,turn watch back hour parent save time reset go bed lol,0.0,0.6,0.4,0.7184,0.0,0.0,0.0,0.0,0.0
4.0,awww guy give much love parent didnt let buy cd,0.0,0.682,0.318,0.6369,0.0,0.0,0.0,0.0,0.0
4.0,tomorrow better block sale advertis craigslist,0.296,0.408,0.296,0.0,0.0,0.0,0.0,0.0,0.0
4.0,lol cant sinc follow email websit,0.0,0.641,0.359,0.4215,0.0,0.0,0.0,0.0,0.0
4.0,ment myspac sorri said,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,yay dog actual sleep tonight,0.0,0.541,0.459,0.5267,0.0,0.0,0.0,0.0,0.0
4.0,yup know im pretti close niagra fall ever,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,rememb time met mosh pit jnw awesom,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,alright guy im gonna go eat breakfast talk later p peac,0.0,0.833,0.167,0.25,0.0,0.0,0.0,0.0,0.0
4.0,love famili,0.0,0.192,0.808,0.6369,0.0,0.0,0.0,0.0,0.0
4.0,meg student u think attract u cant say urself,0.0,0.762,0.238,0.3612,0.0,0.0,0.0,0.0,0.0
4.0,burger eat um,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,what new record selena,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,lol that best one yet,0.0,0.3,0.7,0.7906,0.0,0.0,0.0,0.0,0.0
4.0,oh thought tonight hrm im sure youll fine,0.0,0.594,0.406,0.4767,0.0,0.0,0.0,0.0,0.0
4.0,good day whole lot fun,0.0,0.326,0.674,0.7351,0.0,0.0,0.0,0.0,0.0
4.0,head back rc tomorrow great vacat,0.0,0.549,0.451,0.6249,0.0,0.0,0.0,0.0,0.0
4.0,know isnt nut site grow bigger realli hope chat 140 letter less celeb,0.0,0.805,0.195,0.4404,0.0,0.0,0.0,0.0,0.0
4.0,listen radiohead creep 77w46 classic,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,welcom club lot folk dont know place,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,laker got hahaah love la,0.0,0.488,0.512,0.6369,0.0,0.0,0.0,0.0,0.0
4.0,thank hair love todayand love love,0.0,0.117,0.883,0.9442,0.0,0.0,0.0,0.0,0.0
4.0,like look trail remind trail use walk grow,0.0,0.737,0.263,0.3612,0.0,0.0,0.0,0.0,0.0
4.0,took good pictur today,0.0,0.508,0.492,0.4404,0.0,0.0,0.0,0.0,0.0
4.0,home toronto see certain someon,0.0,0.656,0.344,0.2732,0.0,0.0,0.0,0.0,0.0
4.0,badminton swim,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,laker go shiiipppp,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,awesom addict,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,oh richard armitag love jona armstrong ah im smitten love hoodi even blog today,0.0,0.588,0.412,0.8555,0.0,0.0,0.0,0.0,0.0
4.0,congratul jeremi kell,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,fun n think ur lame parti next sat,0.231,0.496,0.273,0.128,0.0,0.0,0.0,0.0,0.0
4.0,store lx3 id go d60 wont go home without new cam promis,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,thank ff,0.0,0.0,1.0,0.6486,0.0,0.0,0.0,0.0,0.0
4.0,ill c u ill c u later haha told u laker would take way bestsid westsid,0.259,0.602,0.139,-0.3818,0.0,0.0,0.0,0.0,0.0
4.0,pokemon forum haha im lame,0.318,0.341,0.341,0.0516,0.0,0.0,0.0,0.0,0.0
4.0,good night see tomorrow,0.0,0.508,0.492,0.4404,0.0,0.0,0.0,0.0,0.0
4.0,yankeeeess win yeah first place al east,0.0,0.455,0.545,0.7184,0.0,0.0,0.0,0.0,0.0
4.0,mess like take long drive destin listen movi loud,0.208,0.583,0.208,0.0,0.0,0.0,0.0,0.0,0.0
4.0,gonna chill bed sleep good wait get home workin late tonight boo,0.0,0.791,0.209,0.4404,0.0,0.0,0.0,0.0,0.0
4.0,owe starbuck good game go la laker im support nba final,0.0,0.616,0.384,0.6808,0.0,0.0,0.0,0.0,0.0
4.0,hold know name go way,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,hahahaha oh boy yeah rub 2nd time play quak use gameplay,0.0,0.662,0.338,0.5574,0.0,0.0,0.0,0.0,0.0
4.0,that great love love u cant u belong us yank look forward eddi safe travel,0.0,0.417,0.583,0.9468,0.0,0.0,0.0,0.0,0.0
4.0,new bath suittt got christin present cake oven,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,black one look pretti rad pick,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,goodnight everyon thank much propsrb repli fun fantast weekend 7aw1n,0.0,0.58,0.42,0.7003,0.0,0.0,0.0,0.0,0.0
4.0,today amaz cant believ fast go sweet dream everyon,0.0,0.583,0.417,0.6124,0.0,0.0,0.0,0.0,0.0
4.0,would like sum good perk ok want someth wow,0.0,0.24,0.76,0.8934,0.0,0.0,0.0,0.0,0.0
4.0,best night life 3 chase,0.0,0.488,0.512,0.6369,0.0,0.0,0.0,0.0,0.0
4.0,hi mostli hung famili,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,super long day work babysit cousin 12 hour tomorrow yoiur gonna tampa come visit,0.0,0.769,0.231,0.5994,0.0,0.0,0.0,0.0,0.0
4.0,tweet psp,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,psss creepychan soooo cute ï¿½ like,0.0,0.421,0.579,0.6705,0.0,0.0,0.0,0.0,0.0
4.0,hahaha watch wwe dress like star lol,0.0,0.31,0.69,0.836,0.0,0.0,0.0,0.0,0.0
4.0,hug 2 u 2 bill hav gr8 nite thnx bnch ull b hearin frm ohguess wat desktop prezzi sweet dream,0.0,0.576,0.424,0.8957,0.0,0.0,0.0,0.0,0.0
4.0,hey seen adam go start listhahaha hope,0.0,0.674,0.326,0.4404,0.0,0.0,0.0,0.0,0.0
4.0,didnt hear ive decid hate youv alreadi replac sorri dude,0.291,0.709,0.0,-0.5719,0.0,0.0,0.0,0.0,0.0
4.0,yeah littl young 30 35 im 40 have 28 year old whife gotta keep upbro cant wait new tune,0.0,0.891,0.109,0.296,0.0,0.0,0.0,0.0,0.0
4.0,congrat shayla,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,meet middl 2mrw readi 2 scream ass tomorrow get pride 18 need form doc,0.316,0.561,0.122,-0.5859,0.0,0.0,0.0,0.0,0.0
4.0,oh reallysam hereearli work weekdaysabout movi hope could shown asia,0.0,0.756,0.244,0.4404,0.0,0.0,0.0,0.0,0.0
4.0,heyi brother ju got name tatto hand dat wut u call twin love,0.0,0.598,0.402,0.8126,0.0,0.0,0.0,0.0,0.0
4.0,tryng learn perman david cook keyboard,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,great night roomi josh,0.0,0.423,0.577,0.6249,0.0,0.0,0.0,0.0,0.0
4.0,im exit ashley new album guilti pleasur awesom,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,plzz come bak japan soon hope u like shibuya keychain,0.0,0.597,0.403,0.6597,0.0,0.0,0.0,0.0,0.0
4.0,anoth interview nakakagutom swear,0.286,0.714,0.0,-0.0516,0.0,0.0,0.0,0.0,0.0
4.0,thank sir,0.0,0.286,0.714,0.3612,0.0,0.0,0.0,0.0,0.0
4.0,never trust fart im pushin 70 year old neeeever trust fartthat world wisdom day grandpa hahaha,0.108,0.48,0.412,0.8224,0.0,0.0,0.0,0.0,0.0
4.0,best nba today get person think lebron jame,0.0,0.625,0.375,0.6369,0.0,0.0,0.0,0.0,0.0
4.0,ok done catch tweet,0.0,0.577,0.423,0.296,0.0,0.0,0.0,0.0,0.0
4.0,weather gloriou past day temperament plan worst hope best,0.238,0.349,0.413,0.4588,0.0,0.0,0.0,0.0,0.0
4.0,like vbp wll see ya soon hug,0.0,0.472,0.528,0.6808,0.0,0.0,0.0,0.0,0.0
4.0,watch fill row,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,dreamt went rhode island hmmm strang nice place e tranquil httptweetsg,0.0,0.692,0.308,0.4588,0.0,0.0,0.0,0.0,0.0
4.0,u u would love,0.0,0.417,0.583,0.6369,0.0,0.0,0.0,0.0,0.0
4.0,holyy crapp whatta night,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,thank check also didnt mean send via photographi account oop,0.0,0.783,0.217,0.3612,0.0,0.0,0.0,0.0,0.0
4.0,enjoy midnight snack,0.0,0.385,0.615,0.4939,0.0,0.0,0.0,0.0,0.0
4.0,awesom see today,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,dad cant wait see show tomorrow ps itd total make year got meet lol good show,0.0,0.711,0.289,0.6908,0.0,0.0,0.0,0.0,0.0
4.0,62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,watch high school music 3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,listenin jeremih raindrop eatin strawberri makin babymakin hit,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,still tri cool hello summer,0.0,0.635,0.365,0.3182,0.0,0.0,0.0,0.0,0.0
4.0,theslz that twitter usernam spam hell,0.64,0.36,0.0,-0.7964,0.0,0.0,0.0,0.0,0.0
4.0,wrap pretti tight riff think may add intro solo tomorrow think someth good,0.0,0.805,0.195,0.4404,0.0,0.0,0.0,0.0,0.0
4.0,good night everyon go bed lot fun hilari,0.0,0.492,0.508,0.7351,0.0,0.0,0.0,0.0,0.0
4.0,use im shift us ill start high skool,0.286,0.714,0.0,-0.4215,0.0,0.0,0.0,0.0,0.0
4.0,must must mustt make plan kristin tomorrrow 3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,yeahlov new site design great job,0.0,0.549,0.451,0.6249,0.0,0.0,0.0,0.0,0.0
4.0,see firefli love,0.0,0.323,0.677,0.6369,0.0,0.0,0.0,0.0,0.0
4.0,ah wasnt,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,kid think could manag mayb 4 top,0.0,0.769,0.231,0.2023,0.0,0.0,0.0,0.0,0.0
4.0,jeeeeeeez make tearduct hemmorhag scream loud cute ayee yaye yaeeeeee,0.197,0.584,0.219,0.0772,0.0,0.0,0.0,0.0,0.0
4.0,night tweet littl friend sleep well,0.0,0.43,0.57,0.6486,0.0,0.0,0.0,0.0,0.0
4.0,sure wont oh well calm,0.468,0.248,0.285,-0.122,0.0,0.0,0.0,0.0,0.0
4.0,havin great time thx rb thank go look good time 7az2j,0.0,0.368,0.632,0.9001,0.0,0.0,0.0,0.0,0.0
4.0,okfa real fa real goodnight may talk yall tomorrow im bahama beach w homi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,total doesnt love song especi new england love jt rock,0.218,0.418,0.364,0.3514,0.0,0.0,0.0,0.0,0.0
4.0,ill right overwith video cam,0.412,0.588,0.0,-0.4215,0.0,0.0,0.0,0.0,0.0
4.0,thank u,0.0,0.286,0.714,0.3612,0.0,0.0,0.0,0.0,0.0
4.0,billi r u plan come pne year vancouv u dont keep us updat upcom show,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,im happi weekend complet stoke end school summer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,get grab glass h2o good night timor beasti,0.0,0.707,0.293,0.4404,0.0,0.0,0.0,0.0,0.0
4.0,wow air1 anounc snuggl like us human,0.0,0.442,0.558,0.743,0.0,0.0,0.0,0.0,0.0
4.0,tough cut amazong stylist actual brought even shorter tripl word score set,0.265,0.735,0.0,-0.3818,0.0,0.0,0.0,0.0,0.0
4.0,happi birthday love,0.0,0.323,0.677,0.6369,0.0,0.0,0.0,0.0,0.0
4.0,think piec could win cann lion tnk,0.0,0.612,0.388,0.5859,0.0,0.0,0.0,0.0,0.0
4.0,kid smile,0.0,0.286,0.714,0.3612,0.0,0.0,0.0,0.0,0.0
4.0,thank btw love avatar wallpap,0.0,0.309,0.691,0.7717,0.0,0.0,0.0,0.0,0.0
4.0,yeah clip gave hope itll old conan awesom ive miss much,0.109,0.544,0.347,0.5423,0.0,0.0,0.0,0.0,0.0
4.0,sad knew meant mondavi lol,0.348,0.337,0.315,-0.0772,0.0,0.0,0.0,0.0,0.0
4.0,watch valkyri daddio damn im exhaust,0.551,0.449,0.0,-0.5994,0.0,0.0,0.0,0.0,0.0
4.0,much love,0.0,0.192,0.808,0.6369,0.0,0.0,0.0,0.0,0.0
4.0,proud excit see tour,0.0,0.492,0.508,0.4767,0.0,0.0,0.0,0.0,0.0
4.0,awwwwwthank need smile,0.0,0.444,0.556,0.3612,0.0,0.0,0.0,0.0,0.0
4.0,friend hope thank god 4 hope lol,0.0,0.057,0.943,0.9371,0.0,0.0,0.0,0.0,0.0
4.0,head bed go silent breakfast edmond morn ri peter pan product week begin,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,even possibl,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,go leav twitter long day tomorrow bye,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,ooh got soc minor yay futur,0.0,0.595,0.405,0.5267,0.0,0.0,0.0,0.0,0.0
4.0,ask next person see denwabangowa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,hey michael jackson ï¿½ ladi life full version 7b0yc,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,board plane jamaica,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,oh okay thank much im sorri disturb read tweet great long rest,0.141,0.417,0.443,0.7003,0.0,0.0,0.0,0.0,0.0
4.0,that ok love bosley voic how fav island girl morn,0.0,0.427,0.573,0.8555,0.0,0.0,0.0,0.0,0.0
4.0,mine along selena,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,drool becam cute,0.0,0.4,0.6,0.4588,0.0,0.0,0.0,0.0,0.0
4.0,2day plant flower garden look beati 3i went pcc math class ate popey delici 3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,wonder got see twice afternoon wonder great guy wonder person,0.0,0.687,0.313,0.6249,0.0,0.0,0.0,0.0,0.0
4.0,im watch show right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,possibl pay 5x higher domain math doesnt work would pay price domain,0.11,0.788,0.102,-0.0268,0.0,0.0,0.0,0.0,0.0
4.0,worth follow dude crack,0.0,0.612,0.388,0.2263,0.0,0.0,0.0,0.0,0.0
4.0,aww fun 3d last week,0.0,0.548,0.452,0.5106,0.0,0.0,0.0,0.0,0.0
4.0,wat plannen vandaag hmmmmmmm stay home interest invit home alway better 4 though,0.0,0.651,0.349,0.7096,0.0,0.0,0.0,0.0,0.0
4.0,iowa serv pbr parti,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,thank much 4 kind endors u guy r gr8 cheer,0.0,0.317,0.683,0.9169,0.0,0.0,0.0,0.0,0.0
4.0,screenshot,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,greatest nerd mlord,0.297,0.135,0.568,0.4588,0.0,0.0,0.0,0.0,0.0
4.0,forum back,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,cant find rock band hell go summer,0.434,0.566,0.0,-0.6808,0.0,0.0,0.0,0.0,0.0
4.0,lolz gotta love u hot vampir woot woot luv,0.0,0.27,0.73,0.926,0.0,0.0,0.0,0.0,0.0
4.0,ye see babi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,bed lot homework wow tomorrow,0.0,0.513,0.487,0.5859,0.0,0.0,0.0,0.0,0.0
4.0,mimosawhat awesom way call day,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,watch panic room tnt love movi kristen stewart play eleven year old alway love 11 yr old,0.122,0.48,0.399,0.8176,0.0,0.0,0.0,0.0,0.0
4.0,go phoenix anni howard audi david sab iren,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,ive sick day hippi take good care tea herbal remedi,0.201,0.427,0.372,0.4215,0.0,0.0,0.0,0.0,0.0
4.0,mm spici shrimp deliciouso lol,0.0,0.588,0.412,0.4215,0.0,0.0,0.0,0.0,0.0
4.0,blueberri tootsi pop mouth yum,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,aww lot im bit wast,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,im happi 4 u sel cant wait 4 ur album r gonna beyond amaz dream would come true,0.0,0.769,0.231,0.5859,0.0,0.0,0.0,0.0,0.0
4.0,seriouslywher ya bein,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,cant get enough new eminem album,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2 friday row aw yeah,0.0,0.645,0.355,0.296,0.0,0.0,0.0,0.0,0.0
4.0,your sweet man way great great album,0.0,0.263,0.737,0.9042,0.0,0.0,0.0,0.0,0.0
4.0,fli wall,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,chicago wait,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,knock em dead hun,0.589,0.411,0.0,-0.6486,0.0,0.0,0.0,0.0,0.0
4.0,hahaa mayb wont care id risk jail time tc hahah,0.211,0.643,0.146,-0.2057,0.0,0.0,0.0,0.0,0.0
4.0,dunno tell,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,read bibl get readi hit sack good night,0.0,0.707,0.293,0.4404,0.0,0.0,0.0,0.0,0.0
4.0,watchin georg lopez cuz johana got like minut ago kay well bye 3,0.0,0.705,0.295,0.5574,0.0,0.0,0.0,0.0,0.0
4.0,hahaha know right look tini bit like cat void deck dont u miss hang heh heh heh,0.206,0.471,0.323,0.5781,0.0,0.0,0.0,0.0,0.0
4.0,wanna go goi wanna find know mayb someday road sit back say yeah thought,0.0,0.855,0.145,0.296,0.0,0.0,0.0,0.0,0.0
4.0,la laker go back nba final babi w00t w00t,0.0,0.522,0.478,0.7506,0.0,0.0,0.0,0.0,0.0
4.0,lol well take matter decis make gear good bad,0.213,0.244,0.543,0.5267,0.0,0.0,0.0,0.0,0.0
4.0,preorder lvatt tomorrow morn new sound sound awesom lol,0.0,0.741,0.259,0.4215,0.0,0.0,0.0,0.0,0.0
4.0,gooooodmorn today celebr 6th anniversari btw without romat picnic extra kudo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,final done review kaplan diagnosticand jay final winthey beat boston masshol,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,white stuff corner crack that theyr gooood,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,what nut mention im make anyth special sew button jazz,0.0,0.769,0.231,0.4019,0.0,0.0,0.0,0.0,0.0
4.0,im smile caus smile use less muscl frown smile away,0.0,0.492,0.508,0.738,0.0,0.0,0.0,0.0,0.0
4.0,love meet today guy rock got coupl good pic u side stage,0.0,0.585,0.415,0.7964,0.0,0.0,0.0,0.0,0.0
4.0,go sleep gnight yall lol,0.0,0.588,0.412,0.4215,0.0,0.0,0.0,0.0,0.0
4.0,bad cant listen dj skill im cheech chong,0.333,0.667,0.0,-0.5423,0.0,0.0,0.0,0.0,0.0
4.0,im proud lol your amaz cant wait album come,0.0,0.543,0.457,0.7096,0.0,0.0,0.0,0.0,0.0
4.0,darn pretti tweet alway sweet need knight,0.0,0.667,0.333,0.4588,0.0,0.0,0.0,0.0,0.0
4.0,good day errand photo booth harbor boy dinner parent shop mom love love love,0.0,0.392,0.608,0.9477,0.0,0.0,0.0,0.0,0.0
4.0,back australia good home,0.0,0.508,0.492,0.4404,0.0,0.0,0.0,0.0,0.0
4.0,record first song hope step sing x,0.0,0.674,0.326,0.4404,0.0,0.0,0.0,0.0,0.0
4.0,ah im tire ate pizza friend love caus catch everytim fall,0.0,0.549,0.451,0.8126,0.0,0.0,0.0,0.0,0.0
4.0,woo hoo good day today kind new bsb stuff elus brian im vacat 16 day yeah,0.0,0.508,0.492,0.891,0.0,0.0,0.0,0.0,0.0
4.0,side peach cobblerwvanilla ice cream yum yum yum,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,thank sir hope feel better soon,0.0,0.265,0.735,0.8074,0.0,0.0,0.0,0.0,0.0
4.0,awesom pic congrat facetim,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,hmmm might go samsung case go chroma thank dude,0.0,0.762,0.238,0.3612,0.0,0.0,0.0,0.0,0.0
4.0,stay line time today n never got ahold u complet worth tho june 2nd,0.0,0.872,0.128,0.2263,0.0,0.0,0.0,0.0,0.0
4.0,much fun luau tonight beat senior powderpuff v oli ball hollaaa danc freakin ton fun ah,0.0,0.68,0.32,0.765,0.0,0.0,0.0,0.0,0.0
4.0,littl back gave your amaz person miley never forget,0.0,0.828,0.172,0.1695,0.0,0.0,0.0,0.0,0.0
4.0,popmycheri n fun definit watchin th first 3 quarter th movi hahaha thank,0.0,0.515,0.485,0.8555,0.0,0.0,0.0,0.0,0.0
4.0,ok morpheu call fond adeui twittervers pleasant slumber check httpgallifreyrejectblogspotcom,0.0,0.455,0.545,0.8126,0.0,0.0,0.0,0.0,0.0
4.0,nah still get 65 hour sleep that plenti,0.167,0.833,0.0,-0.1027,0.0,0.0,0.0,0.0,0.0
4.0,air go monday hand hurt play new tour toy,0.227,0.4,0.373,0.296,0.0,0.0,0.0,0.0,0.0
4.0,awesom saw vid pic,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,file issu recent fix believ one fun sideeffect mix match wpf win32,0.0,0.769,0.231,0.5106,0.0,0.0,0.0,0.0,0.0
4.0,nah know id love panic room,0.395,0.252,0.353,0.128,0.0,0.0,0.0,0.0,0.0
